[Year],[Month],[geo],[GeoName],[COICOP],[COICOP_Name],[Value]
2023,12,IT,Italy,CP07,Transport,122.8
2023,12,IT,Italy,CP10,Education,83.6
2023,12,IT,Italy,CP11,Restaurants & hotels,122
2024,1,IT,Italy,CP00,All-items HICP,120.4
2024,1,IT,Italy,CP01,Food & non-alcoholic beverages,130.9
2024,1,IT,Italy,CP03,Clothing & footwear,95.5
2024,1,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",147
2024,1,IT,Italy,CP05,Furnishings & household equipment,113.8
2024,1,IT,Italy,CP07,Transport,121.9
2024,1,IT,Italy,CP10,Education,83.6
2024,1,IT,Italy,CP11,Restaurants & hotels,122.2
2024,2,IT,Italy,CP00,All-items HICP,120.4
2024,2,IT,Italy,CP01,Food & non-alcoholic beverages,130.5
2024,2,IT,Italy,CP03,Clothing & footwear,94.2
2024,2,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",144.1
2024,2,IT,Italy,CP05,Furnishings & household equipment,113.6
2024,2,IT,Italy,CP07,Transport,123.6
2024,2,IT,Italy,CP10,Education,83.6
2024,2,IT,Italy,CP11,Restaurants & hotels,122.8
2024,3,IT,Italy,CP00,All-items HICP,121.8
2024,3,IT,Italy,CP01,Food & non-alcoholic beverages,130.4
2024,3,IT,Italy,CP03,Clothing & footwear,112.5
2024,3,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",141.9
2024,3,IT,Italy,CP05,Furnishings & household equipment,113.9
2024,3,IT,Italy,CP07,Transport,124.6
2024,3,IT,Italy,CP10,Education,83.6
2024,3,IT,Italy,CP11,Restaurants & hotels,123.5
2024,4,IT,Italy,CP00,All-items HICP,122.4
2024,4,IT,Italy,CP01,Food & non-alcoholic beverages,130.5
2024,4,IT,Italy,CP03,Clothing & footwear,118.6
2024,4,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",138
2024,4,IT,Italy,CP05,Furnishings & household equipment,114.5
2024,4,IT,Italy,CP07,Transport,125.4
2024,4,IT,Italy,CP10,Education,83.7
2024,4,IT,Italy,CP11,Restaurants & hotels,126.1
2024,5,IT,Italy,CP00,All-items HICP,122.7
2024,5,IT,Italy,CP01,Food & non-alcoholic beverages,131.1
2024,5,IT,Italy,CP03,Clothing & footwear,118.5
2024,5,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",137.9
2024,5,IT,Italy,CP05,Furnishings & household equipment,114.4
2024,5,IT,Italy,CP07,Transport,124.8
2024,5,IT,Italy,CP10,Education,83.7
2024,5,IT,Italy,CP11,Restaurants & hotels,127.9
2024,6,IT,Italy,CP00,All-items HICP,122.9
2024,6,IT,Italy,CP01,Food & non-alcoholic beverages,130.8
2024,6,IT,Italy,CP03,Clothing & footwear,118.5
2024,6,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",138.5
2024,6,IT,Italy,CP05,Furnishings & household equipment,114.5
2024,6,IT,Italy,CP07,Transport,124.5
2024,6,IT,Italy,CP10,Education,83.7
2024,6,IT,Italy,CP11,Restaurants & hotels,129.2
2024,7,IT,Italy,CP00,All-items HICP,121.8
2024,7,IT,Italy,CP01,Food & non-alcoholic beverages,130.2
2024,7,IT,Italy,CP03,Clothing & footwear,97
2024,7,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",142.5
2024,7,IT,Italy,CP05,Furnishings & household equipment,113.9
2024,7,IT,Italy,CP07,Transport,125.1
2024,7,IT,Italy,CP10,Education,83.7
2024,7,IT,Italy,CP11,Restaurants & hotels,129.8
2024,8,IT,Italy,CP00,All-items HICP,121.6
2024,8,IT,Italy,CP01,Food & non-alcoholic beverages,130.4
2024,8,IT,Italy,CP03,Clothing & footwear,92
2024,8,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",142.9
2024,8,IT,Italy,CP05,Furnishings & household equipment,113.5
2024,8,IT,Italy,CP07,Transport,125.5
2024,8,IT,Italy,CP10,Education,83.7
2024,8,IT,Italy,CP11,Restaurants & hotels,129.4
2024,9,IT,Italy,CP00,All-items HICP,123
2024,9,IT,Italy,CP01,Food & non-alcoholic beverages,130.8
2024,9,IT,Italy,CP03,Clothing & footwear,114.5
2024,9,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",143.4
2024,9,IT,Italy,CP05,Furnishings & household equipment,114.1
2024,9,IT,Italy,CP07,Transport,122.8
2024,9,IT,Italy,CP10,Education,84.3
2024,9,IT,Italy,CP11,Restaurants & hotels,130.4
2024,10,IT,Italy,CP00,All-items HICP,123.4
2024,10,IT,Italy,CP01,Food & non-alcoholic beverages,132.3
2024,10,IT,Italy,CP03,Clothing & footwear,119.1
2024,10,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",143.7
2024,10,IT,Italy,CP05,Furnishings & household equipment,114.2
2024,10,IT,Italy,CP07,Transport,122.5
2024,10,IT,Italy,CP10,Education,86
2024,10,IT,Italy,CP11,Restaurants & hotels,128.5
2024,11,IT,Italy,CP00,All-items HICP,123.3
2024,11,IT,Italy,CP01,Food & non-alcoholic beverages,133.3
2024,11,IT,Italy,CP03,Clothing & footwear,119
2024,11,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",144.1
2024,11,IT,Italy,CP05,Furnishings & household equipment,114.5
2024,11,IT,Italy,CP07,Transport,122.5
2024,11,IT,Italy,CP10,Education,86
2024,11,IT,Italy,CP11,Restaurants & hotels,126.2
2024,12,IT,Italy,CP00,All-items HICP,123.4
2024,12,IT,Italy,CP01,Food & non-alcoholic beverages,132.6
2024,12,IT,Italy,CP03,Clothing & footwear,119.2
2024,12,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",144.7
2024,12,IT,Italy,CP05,Furnishings & household equipment,114.5
2024,12,IT,Italy,CP07,Transport,123.4
2024,12,IT,Italy,CP10,Education,86
2024,12,IT,Italy,CP11,Restaurants & hotels,125.5
2025,1,IT,Italy,CP00,All-items HICP,122.4
2025,1,IT,Italy,CP01,Food & non-alcoholic beverages,133.8
2025,1,IT,Italy,CP03,Clothing & footwear,96.4
2025,1,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",148.1
2025,1,IT,Italy,CP05,Furnishings & household equipment,114.4
2025,1,IT,Italy,CP07,Transport,123.1
2025,1,IT,Italy,CP10,Education,86.1
2025,1,IT,Italy,CP11,Restaurants & hotels,125.8
2025,2,IT,Italy,CP00,All-items HICP,122.5
2025,2,IT,Italy,CP01,Food & non-alcoholic beverages,133.7
2025,2,IT,Italy,CP03,Clothing & footwear,93.6
2025,2,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",148.6
2025,2,IT,Italy,CP05,Furnishings & household equipment,114.4
2025,2,IT,Italy,CP07,Transport,123.5
2025,2,IT,Italy,CP10,Education,86.1
2025,2,IT,Italy,CP11,Restaurants & hotels,126.2
2025,3,IT,Italy,CP00,All-items HICP,124.4
2025,3,IT,Italy,CP01,Food & non-alcoholic beverages,133.8
2025,3,IT,Italy,CP03,Clothing & footwear,114
2025,3,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",150.4
2025,3,IT,Italy,CP05,Furnishings & household equipment,114.6
2025,3,IT,Italy,CP07,Transport,123.5
2025,3,IT,Italy,CP10,Education,86.1
2025,3,IT,Italy,CP11,Restaurants & hotels,127.5
2025,4,IT,Italy,CP00,All-items HICP,124.9
2025,4,IT,Italy,CP01,Food & non-alcoholic beverages,134.8
2025,4,IT,Italy,CP03,Clothing & footwear,119.4
2025,4,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",144.3
2025,4,IT,Italy,CP05,Furnishings & household equipment,115
2025,4,IT,Italy,CP07,Transport,124.3
2025,4,IT,Italy,CP10,Education,86.2
2025,4,IT,Italy,CP11,Restaurants & hotels,131
2025,5,IT,Italy,CP00,All-items HICP,124.8
2025,5,IT,Italy,CP01,Food & non-alcoholic beverages,135.4
2025,5,IT,Italy,CP03,Clothing & footwear,119.4
2025,5,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",143.3
2025,5,IT,Italy,CP05,Furnishings & household equipment,115.1
2025,5,IT,Italy,CP07,Transport,122.4
2025,5,IT,Italy,CP10,Education,86.2
2025,5,IT,Italy,CP11,Restaurants & hotels,132.3
2025,6,IT,Italy,CP00,All-items HICP,125.1
2025,6,IT,Italy,CP01,Food & non-alcoholic beverages,135.4
2025,6,IT,Italy,CP03,Clothing & footwear,119.6
2025,6,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",141.8
2025,6,IT,Italy,CP05,Furnishings & household equipment,115.2
2025,6,IT,Italy,CP07,Transport,123.4
2025,6,IT,Italy,CP10,Education,86.2
2025,6,IT,Italy,CP11,Restaurants & hotels,133.8
2025,7,IT,Italy,CP00,All-items HICP,123.9
2025,7,IT,Italy,CP01,Food & non-alcoholic beverages,135.5
2025,7,IT,Italy,CP03,Clothing & footwear,97.9
2025,7,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",143.4
2025,7,IT,Italy,CP05,Furnishings & household equipment,114.7
2025,7,IT,Italy,CP07,Transport,124.6
2025,7,IT,Italy,CP10,Education,86.2
2025,7,IT,Italy,CP11,Restaurants & hotels,133.5
2025,8,IT,Italy,CP00,All-items HICP,123.7
2025,8,IT,Italy,CP01,Food & non-alcoholic beverages,
2025,8,IT,Italy,CP03,Clothing & footwear,
2025,8,IT,Italy,CP04,"Housing, water, electricity, gas & other fuels",
2025,8,IT,Italy,CP05,Furnishings & household equipment,
2025,8,IT,Italy,CP07,Transport,
2025,8,IT,Italy,CP10,Education,
2025,8,IT,Italy,CP11,Restaurants & hotels,
2015,9,NL,Netherlands,CP00,All-items HICP,100.4
2015,9,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.34
2015,9,NL,Netherlands,CP03,Clothing & footwear,103.35
2015,9,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.38
2015,9,NL,Netherlands,CP05,Furnishings & household equipment,100.36
2015,9,NL,Netherlands,CP07,Transport,98.92
2015,9,NL,Netherlands,CP10,Education,100.96
2015,9,NL,Netherlands,CP11,Restaurants & hotels,101.47
2015,10,NL,Netherlands,CP00,All-items HICP,100.4
2015,10,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.25
2015,10,NL,Netherlands,CP03,Clothing & footwear,105.02
2015,10,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.22
2015,10,NL,Netherlands,CP05,Furnishings & household equipment,100.09
2015,10,NL,Netherlands,CP07,Transport,98.99
2015,10,NL,Netherlands,CP10,Education,100.96
2015,10,NL,Netherlands,CP11,Restaurants & hotels,101.52
2015,11,NL,Netherlands,CP00,All-items HICP,99.64
2015,11,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.14
2015,11,NL,Netherlands,CP03,Clothing & footwear,104.09
2015,11,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.12
2015,11,NL,Netherlands,CP05,Furnishings & household equipment,100.1
2015,11,NL,Netherlands,CP07,Transport,97.99
2015,11,NL,Netherlands,CP10,Education,100.96
2015,11,NL,Netherlands,CP11,Restaurants & hotels,98.16
2015,12,NL,Netherlands,CP00,All-items HICP,99.53
2015,12,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.34
2015,12,NL,Netherlands,CP03,Clothing & footwear,95.35
2015,12,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.02
2015,12,NL,Netherlands,CP05,Furnishings & household equipment,100.5
2015,12,NL,Netherlands,CP07,Transport,98.49
2015,12,NL,Netherlands,CP10,Education,100.96
2015,12,NL,Netherlands,CP11,Restaurants & hotels,99.36
2016,1,NL,Netherlands,CP00,All-items HICP,98.03
2016,1,NL,Netherlands,CP01,Food & non-alcoholic beverages,99.71
2016,1,NL,Netherlands,CP03,Clothing & footwear,87.88
2016,1,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.44
2016,1,NL,Netherlands,CP05,Furnishings & household equipment,99.91
2016,1,NL,Netherlands,CP07,Transport,96.18
2016,1,NL,Netherlands,CP10,Education,100.82
2016,1,NL,Netherlands,CP11,Restaurants & hotels,95.71
2016,2,NL,Netherlands,CP00,All-items HICP,98.94
2016,2,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.76
2016,2,NL,Netherlands,CP03,Clothing & footwear,91.41
2016,2,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.28
2016,2,NL,Netherlands,CP05,Furnishings & household equipment,100.62
2016,2,NL,Netherlands,CP07,Transport,95.93
2016,2,NL,Netherlands,CP10,Education,100.82
2016,2,NL,Netherlands,CP11,Restaurants & hotels,98.92
2016,3,NL,Netherlands,CP00,All-items HICP,100.4
2016,3,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.08
2016,3,NL,Netherlands,CP03,Clothing & footwear,109.68
2016,3,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.16
2016,3,NL,Netherlands,CP05,Furnishings & household equipment,100.94
2016,3,NL,Netherlands,CP07,Transport,96.97
2016,3,NL,Netherlands,CP10,Education,100.82
2016,3,NL,Netherlands,CP11,Restaurants & hotels,101.55
2016,4,NL,Netherlands,CP00,All-items HICP,100.51
2016,4,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.22
2016,4,NL,Netherlands,CP03,Clothing & footwear,110.15
2016,4,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",98.87
2016,4,NL,Netherlands,CP05,Furnishings & household equipment,101.46
2016,4,NL,Netherlands,CP07,Transport,98.47
2016,4,NL,Netherlands,CP10,Education,100.97
2016,4,NL,Netherlands,CP11,Restaurants & hotels,102.48
2016,5,NL,Netherlands,CP00,All-items HICP,100.75
2016,5,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.33
2016,5,NL,Netherlands,CP03,Clothing & footwear,109.19
2016,5,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",98.8
2016,5,NL,Netherlands,CP05,Furnishings & household equipment,101.72
2016,5,NL,Netherlands,CP07,Transport,99.56
2016,5,NL,Netherlands,CP10,Education,100.97
2016,5,NL,Netherlands,CP11,Restaurants & hotels,103.69
2016,6,NL,Netherlands,CP00,All-items HICP,100.2
2016,6,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.54
2016,6,NL,Netherlands,CP03,Clothing & footwear,102.04
2016,6,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",98.85
2016,6,NL,Netherlands,CP05,Furnishings & household equipment,101.26
2016,6,NL,Netherlands,CP07,Transport,99.91
2016,6,NL,Netherlands,CP10,Education,100.97
2016,6,NL,Netherlands,CP11,Restaurants & hotels,102.59
2016,7,NL,Netherlands,CP00,All-items HICP,100.5
2016,7,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.05
2016,7,NL,Netherlands,CP03,Clothing & footwear,92.78
2016,7,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.32
2016,7,NL,Netherlands,CP05,Furnishings & household equipment,100.83
2016,7,NL,Netherlands,CP07,Transport,100.46
2016,7,NL,Netherlands,CP10,Education,101.15
2016,7,NL,Netherlands,CP11,Restaurants & hotels,105.82
2016,8,NL,Netherlands,CP00,All-items HICP,100.67
2016,8,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.02
2016,8,NL,Netherlands,CP03,Clothing & footwear,93.44
2016,8,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.53
2016,8,NL,Netherlands,CP05,Furnishings & household equipment,100.83
2016,8,NL,Netherlands,CP07,Transport,100.45
2016,8,NL,Netherlands,CP10,Education,101.15
2016,8,NL,Netherlands,CP11,Restaurants & hotels,107.51
2016,9,NL,Netherlands,CP00,All-items HICP,100.31
2016,9,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.41
2016,9,NL,Netherlands,CP03,Clothing & footwear,102.2
2016,9,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.64
2016,9,NL,Netherlands,CP05,Furnishings & household equipment,100.57
2016,9,NL,Netherlands,CP07,Transport,98.82
2016,9,NL,Netherlands,CP10,Education,100.87
2016,9,NL,Netherlands,CP11,Restaurants & hotels,104.78
2016,10,NL,Netherlands,CP00,All-items HICP,100.67
2016,10,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.66
2016,10,NL,Netherlands,CP03,Clothing & footwear,104.76
2016,10,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.55
2016,10,NL,Netherlands,CP05,Furnishings & household equipment,100.7
2016,10,NL,Netherlands,CP07,Transport,100.2
2016,10,NL,Netherlands,CP10,Education,100.87
2016,10,NL,Netherlands,CP11,Restaurants & hotels,104.83
2016,11,NL,Netherlands,CP00,All-items HICP,100.02
2016,11,NL,Netherlands,CP01,Food & non-alcoholic beverages,100.93
2016,11,NL,Netherlands,CP03,Clothing & footwear,104.86
2016,11,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.47
2016,11,NL,Netherlands,CP05,Furnishings & household equipment,101.05
2016,11,NL,Netherlands,CP07,Transport,98.96
2016,11,NL,Netherlands,CP10,Education,100.87
2016,11,NL,Netherlands,CP11,Restaurants & hotels,100.32
2016,12,NL,Netherlands,CP00,All-items HICP,100.27
2016,12,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.65
2016,12,NL,Netherlands,CP03,Clothing & footwear,98.67
2016,12,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",99.67
2016,12,NL,Netherlands,CP05,Furnishings & household equipment,101.49
2016,12,NL,Netherlands,CP07,Transport,101.45
2016,12,NL,Netherlands,CP10,Education,100.87
2016,12,NL,Netherlands,CP11,Restaurants & hotels,100.9
2017,1,NL,Netherlands,CP00,All-items HICP,99.64
2017,1,NL,Netherlands,CP01,Food & non-alcoholic beverages,101.2
2017,1,NL,Netherlands,CP03,Clothing & footwear,90.16
2017,1,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.2
2017,1,NL,Netherlands,CP05,Furnishings & household equipment,101.15
2017,1,NL,Netherlands,CP07,Transport,101.5
2017,1,NL,Netherlands,CP10,Education,100.84
2017,1,NL,Netherlands,CP11,Restaurants & hotels,100.28
2017,2,NL,Netherlands,CP00,All-items HICP,100.58
2017,2,NL,Netherlands,CP01,Food & non-alcoholic beverages,102.86
2017,2,NL,Netherlands,CP03,Clothing & footwear,95.19
2017,2,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.21
2017,2,NL,Netherlands,CP05,Furnishings & household equipment,101.58
2017,2,NL,Netherlands,CP07,Transport,101.49
2017,2,NL,Netherlands,CP10,Education,101.91
2017,2,NL,Netherlands,CP11,Restaurants & hotels,102
2017,3,NL,Netherlands,CP00,All-items HICP,101.03
2017,3,NL,Netherlands,CP01,Food & non-alcoholic beverages,102.94
2017,3,NL,Netherlands,CP03,Clothing & footwear,105.82
2017,3,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.47
2017,3,NL,Netherlands,CP05,Furnishings & household equipment,102.05
2017,3,NL,Netherlands,CP07,Transport,101.06
2017,3,NL,Netherlands,CP10,Education,101.91
2017,3,NL,Netherlands,CP11,Restaurants & hotels,102.01
2017,4,NL,Netherlands,CP00,All-items HICP,101.94
2017,4,NL,Netherlands,CP01,Food & non-alcoholic beverages,103.03
2017,4,NL,Netherlands,CP03,Clothing & footwear,106.91
2017,4,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.35
2017,4,NL,Netherlands,CP05,Furnishings & household equipment,102.02
2017,4,NL,Netherlands,CP07,Transport,103.51
2017,4,NL,Netherlands,CP10,Education,101.91
2017,4,NL,Netherlands,CP11,Restaurants & hotels,108.02
2017,5,NL,Netherlands,CP00,All-items HICP,101.49
2017,5,NL,Netherlands,CP01,Food & non-alcoholic beverages,103.8
2017,5,NL,Netherlands,CP03,Clothing & footwear,105.95
2017,5,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.11
2017,5,NL,Netherlands,CP05,Furnishings & household equipment,101.86
2017,5,NL,Netherlands,CP07,Transport,101.53
2017,5,NL,Netherlands,CP10,Education,102.29
2017,5,NL,Netherlands,CP11,Restaurants & hotels,107.18
2017,6,NL,Netherlands,CP00,All-items HICP,101.17
2017,6,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.27
2017,6,NL,Netherlands,CP03,Clothing & footwear,99.8
2017,6,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",100.15
2017,6,NL,Netherlands,CP05,Furnishings & household equipment,101.84
2017,6,NL,Netherlands,CP07,Transport,100.44
2017,6,NL,Netherlands,CP10,Education,102.29
2017,6,NL,Netherlands,CP11,Restaurants & hotels,107.48
2017,7,NL,Netherlands,CP00,All-items HICP,102
2017,7,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.29
2017,7,NL,Netherlands,CP03,Clothing & footwear,90.68
2017,7,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.12
2017,7,NL,Netherlands,CP05,Furnishings & household equipment,101.27
2017,7,NL,Netherlands,CP07,Transport,102.04
2017,7,NL,Netherlands,CP10,Education,102.29
2017,7,NL,Netherlands,CP11,Restaurants & hotels,112.65
2017,8,NL,Netherlands,CP00,All-items HICP,102.18
2017,8,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.59
2017,8,NL,Netherlands,CP03,Clothing & footwear,93.58
2017,8,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.09
2017,8,NL,Netherlands,CP05,Furnishings & household equipment,101.04
2017,8,NL,Netherlands,CP07,Transport,102.35
2017,8,NL,Netherlands,CP10,Education,102.29
2017,8,NL,Netherlands,CP11,Restaurants & hotels,113.15
2017,9,NL,Netherlands,CP00,All-items HICP,101.75
2017,9,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.09
2017,9,NL,Netherlands,CP03,Clothing & footwear,101.33
2017,9,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.09
2017,9,NL,Netherlands,CP05,Furnishings & household equipment,101.03
2017,9,NL,Netherlands,CP07,Transport,101.39
2017,9,NL,Netherlands,CP10,Education,103.01
2017,9,NL,Netherlands,CP11,Restaurants & hotels,107.8
2017,10,NL,Netherlands,CP00,All-items HICP,101.97
2017,10,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.09
2017,10,NL,Netherlands,CP03,Clothing & footwear,102.28
2017,10,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.24
2017,10,NL,Netherlands,CP05,Furnishings & household equipment,101.05
2017,10,NL,Netherlands,CP07,Transport,101.53
2017,10,NL,Netherlands,CP10,Education,103.01
2017,10,NL,Netherlands,CP11,Restaurants & hotels,108.71
2017,11,NL,Netherlands,CP00,All-items HICP,101.57
2017,11,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.09
2017,11,NL,Netherlands,CP03,Clothing & footwear,103.38
2017,11,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.45
2017,11,NL,Netherlands,CP05,Furnishings & household equipment,101.31
2017,11,NL,Netherlands,CP07,Transport,101.95
2017,11,NL,Netherlands,CP10,Education,102.99
2017,11,NL,Netherlands,CP11,Restaurants & hotels,103.61
2017,12,NL,Netherlands,CP00,All-items HICP,101.49
2017,12,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.18
2017,12,NL,Netherlands,CP03,Clothing & footwear,98.98
2017,12,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",101.4
2017,12,NL,Netherlands,CP05,Furnishings & household equipment,101.29
2017,12,NL,Netherlands,CP07,Transport,102.43
2017,12,NL,Netherlands,CP10,Education,102.99
2017,12,NL,Netherlands,CP11,Restaurants & hotels,104.4
2018,1,NL,Netherlands,CP00,All-items HICP,101.12
2018,1,NL,Netherlands,CP01,Food & non-alcoholic beverages,103.46
2018,1,NL,Netherlands,CP03,Clothing & footwear,89.69
2018,1,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.46
2018,1,NL,Netherlands,CP05,Furnishings & household equipment,100.61
2018,1,NL,Netherlands,CP07,Transport,102.67
2018,1,NL,Netherlands,CP10,Education,103.17
2018,1,NL,Netherlands,CP11,Restaurants & hotels,103.51
2018,2,NL,Netherlands,CP00,All-items HICP,101.84
2018,2,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.64
2018,2,NL,Netherlands,CP03,Clothing & footwear,93.53
2018,2,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.52
2018,2,NL,Netherlands,CP05,Furnishings & household equipment,101.4
2018,2,NL,Netherlands,CP07,Transport,101.83
2018,2,NL,Netherlands,CP10,Education,103.17
2018,2,NL,Netherlands,CP11,Restaurants & hotels,105.67
2018,3,NL,Netherlands,CP00,All-items HICP,102.06
2018,3,NL,Netherlands,CP01,Food & non-alcoholic beverages,103.63
2018,3,NL,Netherlands,CP03,Clothing & footwear,100.63
2018,3,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.57
2018,3,NL,Netherlands,CP05,Furnishings & household equipment,101.74
2018,3,NL,Netherlands,CP07,Transport,102.25
2018,3,NL,Netherlands,CP10,Education,103.17
2018,3,NL,Netherlands,CP11,Restaurants & hotels,105.44
2018,4,NL,Netherlands,CP00,All-items HICP,102.99
2018,4,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.01
2018,4,NL,Netherlands,CP03,Clothing & footwear,104.87
2018,4,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.4
2018,4,NL,Netherlands,CP05,Furnishings & household equipment,101.78
2018,4,NL,Netherlands,CP07,Transport,104.33
2018,4,NL,Netherlands,CP10,Education,103.17
2018,4,NL,Netherlands,CP11,Restaurants & hotels,109.13
2018,5,NL,Netherlands,CP00,All-items HICP,103.41
2018,5,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.41
2018,5,NL,Netherlands,CP03,Clothing & footwear,104.65
2018,5,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.39
2018,5,NL,Netherlands,CP05,Furnishings & household equipment,101.75
2018,5,NL,Netherlands,CP07,Transport,106.18
2018,5,NL,Netherlands,CP10,Education,103.32
2018,5,NL,Netherlands,CP11,Restaurants & hotels,111.51
2018,6,NL,Netherlands,CP00,All-items HICP,102.85
2018,6,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.19
2018,6,NL,Netherlands,CP03,Clothing & footwear,99.93
2018,6,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",103.7
2018,6,NL,Netherlands,CP05,Furnishings & household equipment,102.36
2018,6,NL,Netherlands,CP07,Transport,105.19
2018,6,NL,Netherlands,CP10,Education,103.32
2018,6,NL,Netherlands,CP11,Restaurants & hotels,110.15
2018,7,NL,Netherlands,CP00,All-items HICP,103.96
2018,7,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.4
2018,7,NL,Netherlands,CP03,Clothing & footwear,92.2
2018,7,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",105.77
2018,7,NL,Netherlands,CP05,Furnishings & household equipment,101.49
2018,7,NL,Netherlands,CP07,Transport,106.98
2018,7,NL,Netherlands,CP10,Education,103.32
2018,7,NL,Netherlands,CP11,Restaurants & hotels,114.94
2018,8,NL,Netherlands,CP00,All-items HICP,104.09
2018,8,NL,Netherlands,CP01,Food & non-alcoholic beverages,105.01
2018,8,NL,Netherlands,CP03,Clothing & footwear,91.57
2018,8,NL,Netherlands,CP04,"Housing, water, electricity, gas & other fuels",105.71
2018,8,NL,Netherlands,CP05,Furnishings & household equipment,101.39
2018,8,NL,Netherlands,CP07,Transport,107.67
2018,8,NL,Netherlands,CP10,Education,103.32
2018,8,NL,Netherlands,CP11,Restaurants & hotels,116.11
2018,9,NL,Netherlands,CP00,All-items HICP,103.36
2018,9,NL,Netherlands,CP01,Food & non-alcoholic beverages,104.63
